PropertyID,PropType,Address,CondoProject,District,Nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
99287,Condominium,"9050-211 N 85TH ST, Unit 7",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99288,Condominium,"9050-212 N 85TH ST, Unit 8",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99289,Condominium,"9050-213 N 85TH ST, Unit 11",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99290,Condominium,"9050-214 N 85TH ST, Unit 12",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99291,Condominium,"9050-215 N 85TH ST, Unit 15",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99292,Condominium,"9050-216 N 85TH ST, Unit 16",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99293,Condominium,"9040-301 N 85TH ST, Unit 1",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,905,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99294,Condominium,"9040-302 N 85TH ST, Unit 2",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,905,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99295,Condominium,"9040-303 N 85TH ST, Unit 5",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99296,Condominium,"9040-304 N 85TH ST, Unit 6",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99297,Condominium,"9040-305 N 85TH ST, Unit 9",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99298,Condominium,"9040-306 N 85TH ST, Unit 10",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99299,Condominium,"9040-307 N 85TH ST, Unit 13",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99300,Condominium,"9040-308 N 85TH ST, Unit 14",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,915,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99301,Condominium,"9040-309 N 85TH ST, Unit 3",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,952,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99302,Condominium,"9040-310 N 85TH ST, Unit 4",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,952,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99303,Condominium,"9040-311 N 85TH ST, Unit 7",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99304,Condominium,"9040-312 N 85TH ST, Unit 8",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99305,Condominium,"9040-313 N 85TH ST, Unit 11",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99306,Condominium,"9040-314 N 85TH ST, Unit 12",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99307,Condominium,"9040-315 N 85TH ST, Unit 15",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99308,Condominium,"9040-316 N 85TH ST, Unit 16",RIDGE COURT,9,5050,Low Rise 1-3 Stories,Unknown,1.0,1978.0,4.0,959,1,2.0,1.0,Unknown,1,8/29/19,2300000.0
99356,Condominium,"8827-E N 95TH ST, Unit e",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/23/19,13000.0
99404,Condominium,"8860-E N 95TH ST, Unit e",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,8/26/19,15000.0
99441,Condominium,"8884 N 95TH ST, Unit D",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,3/5/19,35000.0
99470,Condominium,"8847-E N SWAN RD, Unit e",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/31/19,27000.0
99595,Condominium,"9051-H N 95TH ST, Unit h",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,6.0,1249,1,4.0,1.0,1.0,1,11/22/19,21000.0
99601,Condominium,"9061 N 95TH ST, Unit F",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,4/22/19,25500.0
99643,Condominium,"9086-F N 95TH ST, Unit f",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/24/19,20000.0
99683,Condominium,"9050-F N 95TH ST, Unit f",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,7/24/19,8300.0
99702,Condominium,"9030-E N 95TH ST, Unit e",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/17/19,25000.0
99755,Condominium,"8930-B N 95TH ST, Unit b",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,10/3/19,30000.0
99787,Lg Apartment,8903 N MICHELE ST,Unknown,9,6610,AP2 (Conventional Apt with 7-11 Units),Masonary Frame,2.0,1978.0,0.0,8216,8,2.0,Unknown,Unknown,31720,8/30/19,390000.0
99808,Lg Apartment,8947-8955 N 96TH ST,Unknown,9,6870,AP3 (Conventional Apt with 12-20 Units),Brick,2.0,1975.0,0.0,13048,16,2.0,Unknown,Unknown,40112,9/16/19,800000.0
99882,Condominium,"9011-L N SWAN RD, Unit l",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/31/19,14000.0
99895,Condominium,"9031 N SWAN RD, Unit B",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/15/19,20000.0
99911,Condominium,"9125-H W ALLYN ST, Unit h",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,6/1/19,5200.0
99934,Condominium,"9241-J W ALLYN ST, Unit j",WOODLANDS,9,5060,Condo Townhouse,Unknown,2.5,1970.0,5.0,1054,1,3.0,1.0,1.0,1,5/7/19,22000.0
99972,Lg Apartment,9216-9218 W BROWN DEER RD,Unknown,9,6870,AP3 (Conventional Apt with 12-20 Units),Masonary Frame,2.0,1978.0,0.0,9700,12,1.0,Unknown,Unknown,22989,11/20/19,560000.0
99972,Lg Apartment,9216-9218 W BROWN DEER RD,Unknown,9,6870,AP3 (Conventional Apt with 12-20 Units),Masonary Frame,2.0,1978.0,0.0,9700,12,2.0,Unknown,Unknown,22989,11/20/19,560000.0
99973,Lg Apartment,9130-9132 W BROWN DEER RD,Unknown,9,6870,AP3 (Conventional Apt with 12-20 Units),Masonary Frame,2.0,1978.0,0.0,9700,12,1.0,Unknown,Unknown,34500,11/20/19,600000.0
99973,Lg Apartment,9130-9132 W BROWN DEER RD,Unknown,9,6870,AP3 (Conventional Apt with 12-20 Units),Masonary Frame,2.0,1978.0,0.0,9700,12,2.0,Unknown,Unknown,34500,11/20/19,600000.0
100117,Residential,8628 N 116TH ST,Unknown,9,240,Ranch,Fiber Cement/Hardiplank,1.0,2016.0,0.0,2013,1,3.0,2.0,Unknown,16421,4/3/19,318000.0
100135,Residential,11606 W HEATHER DR,Unknown,9,240,Colonial,Fiber Cement/Hardiplank,2.0,2017.0,0.0,2576,1,4.0,2.0,1.0,12064,5/13/19,339000.0
100141,Residential,11602 W BRITTANY WA,Unknown,9,240,Colonial,Fiber Cement/Hardiplank,2.0,2008.0,9.0,2595,1,4.0,2.0,1.0,13287,6/27/19,269800.0
100192,Condominium,10872 W DONNA DR,HIGHLANDS 2,9,5065,Low Rise 1-3 Stories,Unknown,1.0,1979.0,4.0,872,1,2.0,1.0,1.0,1,11/26/19,49000.0
100263,Condominium,10838 W DONNA DR,HIGHLANDS 2,9,5065,Low Rise 1-3 Stories,Unknown,1.0,1979.0,4.0,880,1,2.0,1.0,1.0,1,11/8/19,39900.0
100339,Residential,8549-8551 N 106TH ST,Unknown,9,240,Townhouse,Aluminum/Vinyl,2.0,1970.0,10.0,2423,2,6.0,2.0,2.0,8175,11/26/19,126000.0
100397,Residential,8452 N 103RD ST,Unknown,9,240,Colonial,Aluminum/Vinyl,2.0,2005.0,9.0,2571,1,4.0,2.0,1.0,13712,10/18/19,299500.0
100398,Residential,10218 W WABASH AV,Unknown,9,240,Colonial,Aluminum/Vinyl,2.0,2005.0,10.0,3059,1,4.0,3.0,Unknown,12493,7/15/19,370500.0
100418,Residential,8414 N 102ND CT,Unknown,9,240,Colonial,Aluminum/Vinyl,2.0,2004.0,10.0,3498,1,4.0,2.0,1.0,16435,5/31/19,330000.0
100641,Commercial,8730 N 91ST ST,Unknown,9,6421,"Car Dealer, Truck Dealer",Concrete Block,1.0,1992.0,Unknown,14165,2,Unknown,Unknown,Unknown,187308,10/3/19,850000.0
100651,Condominium,"8605-107 N SERVITE DR, Unit 107",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,6/24/19,47000.0
100665,Condominium,"8605-203 N SERVITE DR, Unit 203",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,4.0,1040,1,2.0,2.0,Unknown,1,8/27/19,42000.0
100722,Condominium,"8617-106 N SERVITE DR, Unit 106",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,4.0,1040,1,2.0,2.0,Unknown,1,5/24/19,35900.0
100724,Condominium,"8617-108 N SERVITE DR, Unit 108",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,4.0,914,1,2.0,1.0,1.0,1,9/11/19,19500.0
100725,Condominium,"8617-109 N SERVITE DR, Unit 109",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1056,1,2.0,1.0,1.0,1,8/30/19,35000.0
100727,Condominium,"8623-111 N SERVITE DR, Unit 111",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,2.0,1974.0,6.0,1496,1,2.0,1.0,1.0,1,3/21/19,70000.0
100730,Condominium,"8619-114 N SERVITE DR, Unit 114",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,4.0,1040,1,2.0,2.0,Unknown,1,3/8/19,35500.0
100732,Condominium,"8619-116 N SERVITE DR, Unit 116",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,7/26/19,51950.0
100732,Condominium,"8619-116 N SERVITE DR, Unit 116",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,5/20/19,28000.0
100756,Condominium,"8629-104 N SERVITE DR, Unit 104",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,12/6/19,12000.0
100783,Condominium,"8631-215 N SERVITE DR, Unit 215",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,6/20/19,40000.0
100819,Condominium,"8643-215 N SERVITE DR, Unit 215",SERVITE WOODS (ATRIUM),9,5070,Low Rise 1-3 Stories,Unknown,1.0,1974.0,5.0,1024,1,2.0,2.0,Unknown,1,6/28/19,45000.0
100836,Condominium,8648 N SERVITE DR,SERVITE WOODS (TOWNHOUSES),9,5068,Condo Townhouse,Unknown,2.0,1974.0,6.0,1422,1,3.0,1.0,1.0,1,11/20/19,66000.0
100866,Condominium,8590 N SERVITE DR,SERVITE WOODS (TOWNHOUSES),9,5068,Condo Townhouse,Unknown,2.0,1974.0,6.0,1436,1,3.0,1.0,1.0,1,4/30/19,60000.0
100891,Condominium,7914 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,1.5,1978.0,5.0,1292,1,2.0,2.0,Unknown,1,1/23/19,82500.0
100904,Condominium,7806 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,1.5,1978.0,5.0,1292,1,1.0,2.0,Unknown,1,12/10/19,76000.0
100922,Condominium,7718 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,2.0,1978.0,6.0,1424,1,2.0,2.0,Unknown,1,7/17/19,69000.0
100949,Condominium,7609 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,1.5,1978.0,5.0,1292,1,2.0,2.0,Unknown,1,5/30/19,70000.0
100969,Condominium,7851 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,1.5,1978.0,5.0,1292,1,1.0,2.0,Unknown,1,6/6/19,65000.0
100970,Condominium,7853 W HEATHER AV,SERVITE WOODS (TRILEVEL & BILEVEL),9,5069,Low Rise 1-3 Stories,Unknown,1.5,1978.0,5.0,1292,1,2.0,2.0,Unknown,1,8/12/19,73500.0
101047,Condominium,8032 W MANOR CR,SERVITE MANOR,9,5073,Condo Ranch,Unknown,1.0,1986.0,4.0,1008,1,2.0,1.0,Unknown,1,1/10/19,62500.0
101056,Condominium,8042 W MANOR CR,SERVITE MANOR,9,5073,Condo Townhouse,Unknown,2.0,1986.0,5.0,1182,1,3.0,1.0,1.0,1,2/20/19,57500.0
101069,Condominium,8051 W MANOR CR,SERVITE MANOR,9,5073,Condo Townhouse,Unknown,2.0,1989.0,6.0,1149,1,2.0,1.0,1.0,1,2/28/19,58290.0
101078,Condominium,8067 W MANOR CR,SERVITE MANOR,9,5073,Condo Townhouse,Unknown,2.0,1990.0,6.0,1149,1,2.0,1.0,1.0,1,5/21/19,70000.0
260797,Commercial,8155-8173 W BROWN DEER RD,Unknown,9,6452,Neighborhood Center,Concrete Block,1.0,1975.0,Unknown,141851,22,Unknown,Unknown,Unknown,0,1/9/19,1150000.0
101100,Condominium,8745 N 72ND ST,WHISPERING HILLS (WALK-UP),9,5080,Condo Ranch,Unknown,1.0,1972.0,4.0,950,1,2.0,1.0,1.0,1,10/17/19,40000.0
101127,Condominium,8755 N 72ND ST,WHISPERING HILLS (WALK-UP),9,5080,Condo BI/TRI Level,Unknown,1.0,1972.0,4.0,955,1,2.0,1.0,1.0,1,9/25/19,67200.0
101128,Condominium,"8757 N 72ND ST, Unit 1",WHISPERING HILLS (WALK-UP),9,5080,Condo BI/TRI Level,Unknown,1.0,1972.0,3.0,788,1,1.0,1.0,Unknown,1,7/10/19,23000.0
101147,Condominium,8743 N 72ND ST,WHISPERING HILLS (WALK-UP),9,5080,Condo BI/TRI Level,Unknown,1.0,1972.0,4.0,955,1,2.0,1.0,1.0,1,10/2/19,72100.0
101155,Condominium,8735 N 72ND ST,WHISPERING HILLS (ELEVATOR),9,5081,Low Rise 1-3 Stories,Unknown,1.0,1973.0,5.0,1127,1,2.0,2.0,Unknown,1,1/8/19,48500.0
